"","id","lifespan","sum_degree","sum_strength","sum_eigen","mean_mat","mean_matSize","mean_HRO","mean_N","mean_E","matriline","LRS","LBS","mean.grp.size","matSize"
"27","BEA00",0.912947200234468,-0.907770086191214,-0.977674688585302,-1.01673333208256,-1.08366328101265,0.590069946318922,-1.57813245162332,0.244475190893215,2.05646472567825,"155",0,8,8.55757575757576,14.2222222222222
"28","BET73",0.21670054951056,1.52169550135192,0.848168683358662,0.677978293873208,-0.478805577742452,0.533380912849554,1.05043635382874,0.392141903085049,-0.0502993000525133,"147",2,7,11.9011764705882,79.75
"29","BIE01",-0.0153816673974093,-0.494493226602265,-0.322766823809973,1.7699526382577,-0.734312468987128,0.788481563461701,0.0300141822801915,0.647985459788452,-1.4586373332544,"142",1,7,25.1666666666667,13.125
"30","BIE97",0.21670054951056,-0.181607506994438,-0.11368820551714,1.89523827919259,-0.733540544844394,0.431340652604694,0.0970501986901358,0.508563581373358,-1.46271171273789,"142",3,6,NA,13.2857142857143
"31","BIG76",-0.0153816673974093,0.392295176564304,0.30454565059377,-0.587956511909644,-1.26076473433114,0.533380912849554,-0.273479203223014,0.824613481550837,1.24233802540851,"154",4,8,11.5675675675676,1.77777777777778
"32","BIGHE",-0.0153816673974093,0.251747580590735,1.67717443819128,-0.127095550546401,-1.27168194720694,0.788481563461701,0.276612288759582,0.837051041712357,1.21968290952603,"154",2,7,NA,2.75
"33","BIL84",0.912947200234468,1.02810572977807,0.447823697935663,-0.133347203091725,-1.22316100109228,0.979807051420811,0.351211887250248,0.855199637785887,0.28791454109897,"150",3,9,NA,2.2
"34","BIT01",-0.943710535029286,-0.914462828856622,-0.986030225172874,-0.598689327047026,2.09324566584443,-0.997222990823328,0.838775566119707,-0.430202621694613,-0.960882970913485,"143",2,4,25.7042253521127,100.8
"35","BLO72",1.37711163405041,0.758722837495396,1.15860619122146,-0.511213609726275,-0.952252385285456,0.904436404649044,-0.859369324887628,0.511840168750736,1.94994679933199,"156",2,12,NA,7.30769230769231
"36","BLO75",1.14502941714244,0.616502055855475,0.221680630392764,-0.795003523076865,-0.929609277098617,0.858054468174107,-1.32884954732206,0.510728274265611,2.10283153354734,"156",3,8,6.71531100478469,9.33333333333333
"37","BLO80",-1.17579275193726,-0.959638841848126,-0.836543940289511,-0.985560001282975,-0.844697621397969,0.916031888767774,-1.47016671378077,0.454318457743852,2.16972922201012,"156",1,3,5.81147540983607,15.75
"38","BLOSS",1.60919385095838,0.541208700869634,1.6473221266308,-0.259437884156819,-0.980556270519005,0.897810413724046,-0.418713109633487,0.603485949674783,1.73580349552117,"156",5,10,NA,6
"39","BLT68",0.21670054951056,0.492686316545425,1.48881894113094,0.00265957100317594,-0.471086336315121,0.533380912849554,0.96000378274137,0.756913013904459,0.286176447841566,"147",4,7,NA,74.375
"40","BLT69",0.912947200234468,1.60702797033587,2.34613638353002,0.57160778916491,-0.501963302024447,0.618414463053605,1.12070756643292,0.606381390034956,0.207651869812289,"147",6,11,NA,51.5833333333333
"41","BLT73",-0.479546101213348,0.477627645548257,-0.0742670513816837,-0.399013720076469,-0.439244465427378,0.533380912849554,0.661576970021288,0.838783121492904,0.25294547699658,"147",1,3,NA,149.5
"42","BLT75",1.14502941714244,2.34824922052981,1.36187439631425,0.454366404407432,-0.403157011754603,0.533380912849554,0.24430858507168,0.831778507494819,0.260629181455696,"147",4,12,NA,49.6923076923077
"43","BLTLE",1.37711163405041,-0.619982151578667,1.07403789063703,-0.32904253325001,-0.57722590594093,NA,1.35950233848652,0.600493032017288,0.33439544516083,"147",7,9,NA,58.6
"44","BNX93",1.37711163405041,-0.225110334319591,0.0338758175813821,-0.66914746299435,0.202546132243348,-0.112874068701218,-0.839542202896502,0.830813520161304,1.36283329277842,"153",3,7,15.1740614334471,39.625
"45","BNX94",0.448782766418529,-0.673524092901931,-0.442579616960215,-0.854299444676666,0.239083874999385,-0.0695842613246142,-0.842781966788343,0.794986829012238,1.43774070726691,"153",3,8,13.8112244897959,35.1111111111111
"46","BNX95",0.912947200234468,-0.407487571951961,-0.232212471451899,-0.735456897887375,0.195143577643805,-0.173051658076393,-0.771490762306148,0.780206923032564,1.42740812434462,"153",4,5,13.9576107899807,38.6666666666667
"47","BOT79",0.21670054951056,-0.0326939826891084,-0.304399391483202,-0.823938299009214,-1.15809882334763,0.737461433339274,-0.426210909930779,0.449123866254986,1.41131746548629,"157",3,5,10.5037313432836,5.16666666666667
"48","BR274",0.448782766418529,1.93664554660722,1.40480699470882,1.38925477509724,-0.501963302024447,0.420002845910819,0.774340336713029,0.0349155259710537,-0.696510838287916,"141",1,7,NA,13.75
"49","BRA72",-0.247463884305379,0.897597247802614,0.390094981417964,-0.377994594913747,-0.598453819866092,0.448347362645503,-0.721740627714192,-1.64740924878952,-0.669026955034904,"106",3,4,NA,14.6
"50","BRA77",-0.247463884305379,-1.2708513757896,-1.13415634123975,-1.03970046304346,-0.584301877249317,0.278280262237407,-1.72172038111915,-2.11286204753379,-0.863779968457915,"106",1,6,5.53571428571429,11.7142857142857
"51","BRF79",0.448782766418529,1.66893583999089,1.24653560537996,0.956374676277076,-1.12915166799514,1.04358221407385,-0.0937941103774397,-0.443248057844738,-0.691874236613288,"135",4,8,NA,7
"52","BRO66",0.680864983326498,0.797206107821493,1.99031536248753,0.430847973268297,-0.46047237935254,0.363313812441458,1.14676691236848,0.515470522875578,-0.190595879848223,"141",6,9,NA,8.3
